id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
40631760,https://www.airbnb.com/rooms/40631760,"Cozy 2-room apartment in Berlin, Prenzlauer Berg",Entire home/apt,1,32888190,$50.00,2019-12-01T01:02:32Z,2019-12-01T01:02:32Z
40633924,https://www.airbnb.com/rooms/40633924,100m² Bungalow mit Terrasse am Kanal in Kreuzberg,Entire home/apt,3,27453143,$129.00,2021-11-14T22:34:28Z,2021-11-14T22:34:28Z
40637500,https://www.airbnb.com/rooms/40637500,California Dreaming in Kreuzberg,Entire home/apt,7,4515085,$99.00,2019-12-02T06:06:30Z,2019-12-02T06:06:30Z
40643102,https://www.airbnb.com/rooms/40643102,Schöne wohnmöglichkeit mitten in Neukölln,Entire home/apt,3,315149732,$70.00,2020-08-13T06:47:13Z,2020-08-13T06:47:13Z
40645987,https://www.airbnb.com/rooms/40645987,Göthe Str 7a oben über 120qm 6 Personen,Entire home/apt,186,20608248,$99.00,2021-11-09T21:19:34Z,2021-11-09T21:19:34Z
40646464,https://www.airbnb.com/rooms/40646464,Helle 120qm Dachgeschosswohnung in Tempelhof,Entire home/apt,10,11878984,$190.00,2021-11-03T23:16:31Z,2021-11-03T23:16:31Z
40647187,https://www.airbnb.com/rooms/40647187,Lovely 3 room app. for subrent Jan - June 2020,Entire home/apt,125,315201947,$40.00,2021-10-23T21:30:18Z,2021-10-23T21:30:18Z
40647191,https://www.airbnb.com/rooms/40647191,Peacefull Living,Shared room,1,12738122,$9.00,2019-11-29T14:37:08Z,2019-11-29T14:37:08Z
40649097,https://www.airbnb.com/rooms/40649097,Big Room in Wrangelkiez at Görlitzer Park,Private room,2,21972500,$50.00,2021-10-30T07:54:56Z,2021-10-30T07:54:56Z
40649620,https://www.airbnb.com/rooms/40649620,Bright and beautiful room,Private room,2,36632479,$35.00,2021-11-01T06:10:45Z,2021-11-01T06:10:45Z
40650136,https://www.airbnb.com/rooms/40650136,"Cozy, comfort and modern apartment! BILLS INCLUDED",Entire home/apt,100,271714786,$860.00,2021-11-16T07:19:01Z,2021-11-16T07:19:01Z
40652059,https://www.airbnb.com/rooms/40652059,Sauber machen,Private room,30,315280811,$40.00,2021-11-18T03:04:50Z,2021-11-18T03:04:50Z
40652095,https://www.airbnb.com/rooms/40652095,Cosy studio in Prenzlauer Berg,Entire home/apt,3,315282623,$62.00,2019-12-21T12:16:14Z,2019-12-21T12:16:14Z
40655757,https://www.airbnb.com/rooms/40655757,sweet home,Entire home/apt,6,314993613,$45.00,2019-12-30T23:32:44Z,2019-12-30T23:32:44Z
40663815,https://www.airbnb.com/rooms/40663815,Central & Quiet Place for Living and Working,Entire home/apt,4,258229037,$58.00,2020-02-15T20:27:33Z,2020-02-15T20:27:33Z
40663995,https://www.airbnb.com/rooms/40663995,Lovely furnished luxurious apartment in Berlin,Entire home/apt,90,190265660,$70.00,2021-11-04T22:21:01Z,2021-11-04T22:21:01Z
40664895,https://www.airbnb.com/rooms/40664895,Beautiful & bright Room in Kreuzberg,Private room,3,27850941,$50.00,2019-12-06T02:39:15Z,2019-12-06T02:39:15Z
40665104,https://www.airbnb.com/rooms/40665104,"Central, bright, clean & comfy room",Private room,2,28243691,$42.00,2019-12-30T13:45:08Z,2019-12-30T13:45:08Z
40665178,https://www.airbnb.com/rooms/40665178,Chic and Basic,Entire home/apt,3,192200150,$60.00,2019-12-20T09:30:28Z,2019-12-20T09:30:28Z
40666156,https://www.airbnb.com/rooms/40666156,Gemütliches Zimmer in Charlottenburg,Private room,2,66009357,$55.00,2019-12-06T08:41:29Z,2019-12-06T08:41:29Z
40666243,https://www.airbnb.com/rooms/40666243,Cozy room in a spacious apartment in Friedrichhain,Private room,2,23454753,$40.00,2019-11-29T10:03:11Z,2019-11-29T10:03:11Z
40666628,https://www.airbnb.com/rooms/40666628,Flat in Central Berlin-Friedrichshain,Private room,3,154173240,$50.00,2021-11-05T22:22:17Z,2021-11-05T22:22:17Z
40668962,https://www.airbnb.com/rooms/40668962,#508 Be my guest,Entire home/apt,3,304345361,$85.00,2020-01-20T22:34:23Z,2020-01-20T22:34:23Z
40669065,https://www.airbnb.com/rooms/40669065,Beautiful room,Private room,3,315509673,$32.00,2019-12-22T16:50:32Z,2019-12-22T16:50:32Z
40669237,https://www.airbnb.com/rooms/40669237,Loft Berlin (Prenzlauer Berg) near Alex,Entire home/apt,3,10169408,$150.00,2021-11-13T14:54:56Z,2021-11-13T14:54:56Z
40670566,https://www.airbnb.com/rooms/40670566,Nice Appartment in Rixdorf  - Berlin Neukölln,Entire home/apt,4,977216,$80.00,2019-12-22T00:21:06Z,2019-12-22T00:21:06Z
40670586,https://www.airbnb.com/rooms/40670586,LUXURY FLAT in the HEART-of-BERLIN -Hackesche Höfe,Entire home/apt,4,181570040,$120.00,2021-11-04T22:12:43Z,2021-11-04T22:12:43Z
40671971,https://www.airbnb.com/rooms/40671971,Wohnen mitten in Friedrichshain,Entire home/apt,3,174524863,$100.00,2021-11-01T16:34:44Z,2021-11-01T16:34:44Z
40672553,https://www.airbnb.com/rooms/40672553,Unmöblierte Wohnung in Friedrichshain,Entire home/apt,5,174524863,$60.00,2019-12-01T10:19:16Z,2019-12-01T10:19:16Z
40672972,https://www.airbnb.com/rooms/40672972,Modern Boutique Studio Loft in Kollwitzkiez,Entire home/apt,5,8884243,$135.00,2020-03-13T03:19:12Z,2020-03-13T03:19:12Z
40674096,https://www.airbnb.com/rooms/40674096,Wohnung in perfekter Lage (Akazienkiez),Entire home/apt,5,27675868,$90.00,2021-10-25T14:14:37Z,2021-10-25T14:14:37Z
40674820,https://www.airbnb.com/rooms/40674820,Gemütliche Wohnung / cosy apartment,Entire home/apt,4,315566004,$39.00,2021-11-12T12:40:45Z,2021-11-12T12:40:45Z
40675076,https://www.airbnb.com/rooms/40675076,exciting apartment in Berlin,Entire home/apt,2,122458212,$100.00,2019-12-02T12:33:04Z,2019-12-02T12:33:04Z
40675334,https://www.airbnb.com/rooms/40675334,Charming apartment in the heart of Friedrichshain,Entire home/apt,1,61554733,$70.00,2019-12-24T17:34:57Z,2019-12-24T17:34:57Z
40675473,https://www.airbnb.com/rooms/40675473,2 Zimmer in Berlin super zentral,Private room,2,22742836,$65.00,2019-12-26T17:46:22Z,2019-12-26T17:46:22Z
40676062,https://www.airbnb.com/rooms/40676062,Wunderschöne Wohnung im Herzen Berlins.,Entire home/apt,7,315582894,$32.00,2021-11-17T00:47:51Z,2021-11-17T00:47:51Z
40677885,https://www.airbnb.com/rooms/40677885,Cosy altbau flat,Entire home/apt,1,30138914,$100.00,2021-11-01T00:59:53Z,2021-11-01T00:59:53Z
40685395,https://www.airbnb.com/rooms/40685395,Charming and trendy room in beautiful Moabit,Private room,5,258780613,$55.00,2019-12-22T04:30:15Z,2019-12-22T04:30:15Z
40687143,https://www.airbnb.com/rooms/40687143,spacious clean happy central young place,Private room,1,315793793,$40.00,2021-03-06T19:13:54Z,2021-03-06T19:13:54Z
40687780,https://www.airbnb.com/rooms/40687780,Entire top-floor Apartment in Mitte,Private room,4,12218490,$60.00,2021-11-05T03:49:29Z,2021-11-05T03:49:29Z
40691178,https://www.airbnb.com/rooms/40691178,UNIQUE APARTMENT IN THE HIP DISTRICT OF KREUZBERG,Entire home/apt,2,315832586,$116.00,2021-11-10T19:26:06Z,2021-11-10T19:26:06Z
40691526,https://www.airbnb.com/rooms/40691526,LIVE WITH STYLE IN THE HEART OF FRIEDRICHSHAIN,Entire home/apt,2,315833264,$128.00,2021-11-09T04:05:50Z,2021-11-09T04:05:50Z
40691824,https://www.airbnb.com/rooms/40691824,Relaxed design retreat in Friedrichshain,Entire home/apt,60,13335830,$80.00,2019-12-13T19:28:09Z,2019-12-13T19:28:09Z
40691828,https://www.airbnb.com/rooms/40691828,#509 Be my guest,Entire home/apt,5,304345361,$72.00,2020-07-14T15:41:27Z,2020-07-14T15:41:27Z
40691865,https://www.airbnb.com/rooms/40691865,Cute flat in the center of happenings,Entire home/apt,3,157008851,$75.00,2020-01-29T19:58:59Z,2020-01-29T19:58:59Z
40692117,https://www.airbnb.com/rooms/40692117,Little city house with garden,Entire home/apt,4,214841261,$70.00,2020-01-01T15:20:15Z,2020-01-01T15:20:15Z
40693328,https://www.airbnb.com/rooms/40693328,"Exclusive 180m2 ""Altbau"" w/2 balconies + Office",Private room,30,6829764,$50.00,2021-11-04T19:42:29Z,2021-11-04T19:42:29Z
40694003,https://www.airbnb.com/rooms/40694003,COZY~ROOM~NEUKÖLLN,Private room,20,127664816,$70.00,2020-01-17T21:58:53Z,2020-01-17T21:58:53Z
40695046,https://www.airbnb.com/rooms/40695046,Cosy and friendly appartment in Wedding,Entire home/apt,9,51420774,$60.00,2019-12-25T03:57:59Z,2019-12-25T03:57:59Z
40695151,https://www.airbnb.com/rooms/40695151,Cozy Yoga and Music Retreat in Neukölln,Private room,6,315863660,$40.00,2020-01-07T21:23:41Z,2020-01-07T21:23:41Z
40697095,https://www.airbnb.com/rooms/40697095,Snug and welcoming flat in Central Neukölln,Entire home/apt,4,221325581,$70.00,2021-10-23T11:52:12Z,2021-10-23T11:52:12Z
40698789,https://www.airbnb.com/rooms/40698789,Silver Dreams Apartment in Berlin,Entire home/apt,2,84512703,$51.00,2019-12-29T21:33:00Z,2019-12-29T21:33:00Z
40699332,https://www.airbnb.com/rooms/40699332,apartment room in the heart of Neukölln,Entire home/apt,23,52662658,$52.00,2021-11-15T07:23:31Z,2021-11-15T07:23:31Z
40699439,https://www.airbnb.com/rooms/40699439,Großes Zimmer mit Balkon am Maybachufer,Private room,6,269810192,$24.00,2019-12-29T23:42:52Z,2019-12-29T23:42:52Z
40699884,https://www.airbnb.com/rooms/40699884,Studio-Apartment Marrakech,Entire home/apt,2,84512703,$46.00,2019-12-26T16:22:43Z,2019-12-26T16:22:43Z
40700275,https://www.airbnb.com/rooms/40700275,Casa Bonita,Private room,1,251921957,$55.00,2019-12-22T04:44:49Z,2019-12-22T04:44:49Z
40701510,https://www.airbnb.com/rooms/40701510,Cosy and loved in the heart of Schöneberg,Private room,5,159639261,$35.00,2021-11-17T07:19:10Z,2021-11-17T07:19:10Z
40703325,https://www.airbnb.com/rooms/40703325,"A home away from home in Schonberg, Berlin :)",Private room,2,23285304,$38.00,2020-02-09T05:04:40Z,2020-02-09T05:04:40Z
40703852,https://www.airbnb.com/rooms/40703852,Beautiful & Cosy apartment in Kreuzberg,Entire home/apt,5,42092298,$180.00,2019-12-29T23:55:40Z,2019-12-29T23:55:40Z
40704677,https://www.airbnb.com/rooms/40704677,Cozy & clean on TOP area in Prenzlauerberg!,Entire home/apt,84,4048130,$43.00,2021-11-14T13:55:40Z,2021-11-14T13:55:40Z
40704942,https://www.airbnb.com/rooms/40704942,柏林市中心的艺术之家,Private room,6,56744627,$35.00,2019-12-27T01:24:40Z,2019-12-27T01:24:40Z
40705234,https://www.airbnb.com/rooms/40705234,Room in Friedrichshain-Kreuzberg,Private room,2,315934031,$35.00,2019-12-07T12:11:24Z,2019-12-07T12:11:24Z
40712740,https://www.airbnb.com/rooms/40712740,Loft in at the river Spree,Entire home/apt,3,1964647,$80.00,2019-12-25T14:18:33Z,2019-12-25T14:18:33Z
40714111,https://www.airbnb.com/rooms/40714111,Cute room in quiet neighbourhood,Private room,3,157008851,$30.00,2021-10-25T06:03:00Z,2021-10-25T06:03:00Z
40714802,https://www.airbnb.com/rooms/40714802,Sunny 2 room apartment in Mitte/Rosenthaler Platz,Entire home/apt,5,3473583,$120.00,2019-12-24T20:02:43Z,2019-12-24T20:02:43Z
40715528,https://www.airbnb.com/rooms/40715528,Bright apartment in top location - min. 3 months,Entire home/apt,90,86895618,$50.00,2021-11-02T20:11:24Z,2021-11-02T20:11:24Z
40715813,https://www.airbnb.com/rooms/40715813,Whole House in Friedrichshain/Central/Quiet/Unique,Entire home/apt,3,11928160,$160.00,2020-03-02T20:04:30Z,2020-03-02T20:04:30Z
40716484,https://www.airbnb.com/rooms/40716484,Oase am Ostkreuz,Entire home/apt,14,75268813,$65.00,2021-11-05T05:22:12Z,2021-11-05T05:22:12Z
40716681,https://www.airbnb.com/rooms/40716681,spacious room in city centre (historic Mitte),Private room,3,6799339,$37.00,2019-12-25T00:36:11Z,2019-12-25T00:36:11Z
40716707,https://www.airbnb.com/rooms/40716707,Gemütliche Stadtwohnung im Herzen Berlins,Entire home/apt,3,271696663,$70.00,2019-12-23T03:42:34Z,2019-12-23T03:42:34Z
40716818,https://www.airbnb.com/rooms/40716818,STYLISH BERLINER APARTMENT WITH GREAT PUBLIC TRANSPORT,Entire home/apt,2,315851973,$168.00,2021-10-21T18:39:05Z,2021-10-21T18:39:05Z
40716983,https://www.airbnb.com/rooms/40716983,"1  Zimmer Boutique Apartment, Hochbett und Balkon",Entire home/apt,3,166769669,$65.00,2019-12-30T20:44:44Z,2019-12-30T20:44:44Z
40717571,https://www.airbnb.com/rooms/40717571,Big bedroom with balcony,Private room,7,62226642,$30.00,2021-11-05T18:20:15Z,2021-11-05T18:20:15Z
40718399,https://www.airbnb.com/rooms/40718399,"Bright 1-BR apartment in Wedding, close to Mitte",Entire home/apt,3,124191892,$40.00,2019-12-06T23:05:45Z,2019-12-06T23:05:45Z
40718479,https://www.airbnb.com/rooms/40718479,Helle Souterrainwohnung in 2 Familienhaus,Entire home/apt,2,316067480,$35.00,2019-12-14T00:45:45Z,2019-12-14T00:45:45Z
40718566,https://www.airbnb.com/rooms/40718566,Gemütlich Wohnung in Stegliz,Entire home/apt,2,316069893,$55.00,2019-12-03T13:45:19Z,2019-12-03T13:45:19Z
40718695,https://www.airbnb.com/rooms/40718695,sunny cosy flat in Neukölln,Entire home/apt,4,99725666,$38.00,2019-12-31T21:30:36Z,2019-12-31T21:30:36Z
40719186,https://www.airbnb.com/rooms/40719186,★Modern Room In Trendiest Part of Kreuzberg ★,Entire home/apt,2,1352204,$60.00,2020-01-04T02:49:28Z,2020-01-04T02:49:28Z
40720256,https://www.airbnb.com/rooms/40720256,"Newly renovated, bright and big, perfect location",Entire home/apt,3,231385009,$54.00,2019-12-25T07:44:33Z,2019-12-25T07:44:33Z
40721686,https://www.airbnb.com/rooms/40721686,COLORFUL APARTMENT IN HIP NEIGHBORHOOD,Entire home/apt,2,316093711,$128.00,2021-11-10T17:01:39Z,2021-11-10T17:01:39Z
40722183,https://www.airbnb.com/rooms/40722183,Wunderschöne 2 Zimmerwohnung in Neukölln,Entire home/apt,4,132262366,$95.00,2019-12-30T01:16:26Z,2019-12-30T01:16:26Z
40725955,https://www.airbnb.com/rooms/40725955,"spacious, cozy room in Samariter Kiez",Private room,3,109590068,$30.00,2019-12-27T04:32:30Z,2019-12-27T04:32:30Z
40726717,https://www.airbnb.com/rooms/40726717,Private Room in Charlottenburg (Near ZOB),Private room,4,191821964,$24.00,2019-12-22T21:52:40Z,2019-12-22T21:52:40Z
40727058,https://www.airbnb.com/rooms/40727058,Cozy room at Gleisdreieckpark in spacious flat,Private room,2,28347554,$30.00,2019-12-27T15:11:55Z,2019-12-27T15:11:55Z
40727913,https://www.airbnb.com/rooms/40727913,Architects cosy apartment in Prenzlauer Berg,Entire home/apt,10,5730626,$95.00,2019-12-15T04:57:21Z,2019-12-15T04:57:21Z
40729267,https://www.airbnb.com/rooms/40729267,Gemütliches Apartment + Balkon in Berlin-Neukölln,Entire home/apt,6,315927243,$50.00,2020-02-22T03:38:40Z,2020-02-22T03:38:40Z
40729821,https://www.airbnb.com/rooms/40729821,"Stylisches  Apartment, mit neuen Möbeln",Entire home/apt,3,82152793,$40.00,2019-12-20T04:49:40Z,2019-12-20T04:49:40Z
40730061,https://www.airbnb.com/rooms/40730061,Charming Apartment in the Middle of Berlin!,Entire home/apt,4,12175798,$98.00,2020-09-16T04:25:55Z,2020-09-16T04:25:55Z
40741736,https://www.airbnb.com/rooms/40741736,Zimmer im schönen Nordkiez von Friedrichshain,Private room,1,44689441,$35.00,2019-12-07T17:15:45Z,2019-12-07T17:15:45Z
40741981,https://www.airbnb.com/rooms/40741981,Spacious room close to hip Boxhagener Platz,Private room,1,51894938,$16.00,2019-12-01T09:49:14Z,2019-12-01T09:49:14Z
40742597,https://www.airbnb.com/rooms/40742597,Cozy and spacious room in Neukölln,Private room,3,73999133,$45.00,2021-10-21T09:40:32Z,2021-10-21T09:40:32Z
40743922,https://www.airbnb.com/rooms/40743922,gemütliche 1-Raum Wohnung in Berlin Grünau,Entire home/apt,14,61821361,$28.00,2019-12-31T17:47:07Z,2019-12-31T17:47:07Z
40743995,https://www.airbnb.com/rooms/40743995,The cozy & central Boho Room Prenzl Berg / Mitte,Private room,30,20500981,$38.00,2019-12-04T07:53:56Z,2019-12-04T07:53:56Z
40744982,https://www.airbnb.com/rooms/40744982,Tolle Wohnung in Berlin Lankwitz mit Top Anbindung,Entire home/apt,3,316379255,$27.00,2019-12-20T17:20:15Z,2019-12-20T17:20:15Z
40745724,https://www.airbnb.com/rooms/40745724,Cozy single room in shared flat,Private room,2,116736663,$30.00,2021-11-16T02:11:14Z,2021-11-16T02:11:14Z
40746689,https://www.airbnb.com/rooms/40746689,Altbauperle,Entire home/apt,30,44866580,$79.00,2019-12-25T21:05:57Z,2019-12-25T21:05:57Z
40746990,https://www.airbnb.com/rooms/40746990,"Cozy, sunny, quiet, room  in Neukölln!",Private room,2,316059887,$51.00,2021-07-04T13:52:37Z,2021-07-04T13:52:37Z
40748378,https://www.airbnb.com/rooms/40748378,Amazing & fashionable home in 10551 Berlin-Moabit,Entire home/apt,93,86484113,$45.00,2021-11-08T06:47:58Z,2021-11-08T06:47:58Z
40749520,https://www.airbnb.com/rooms/40749520,Wohnung über Weihnachten in Wedding,Entire home/apt,3,313543410,$25.00,2021-11-03T03:56:16Z,2021-11-03T03:56:16Z
40749620,https://www.airbnb.com/rooms/40749620,Large sunny top floor apartment with balcony.,Entire home/apt,2,47795570,$114.00,2019-12-25T12:03:03Z,2019-12-25T12:03:03Z
40752238,https://www.airbnb.com/rooms/40752238,Cosy french room in the heart of Friedrischain :),Private room,2,29728438,$75.00,2021-10-31T08:14:41Z,2021-10-31T08:14:41Z
40757098,https://www.airbnb.com/rooms/40757098,Totally new renovated apartment in Berlin,Entire home/apt,3,135447140,$65.00,2019-12-24T20:39:45Z,2019-12-24T20:39:45Z
40760518,https://www.airbnb.com/rooms/40760518,Cosy Apartment in the heart of Kreuzberg,Entire home/apt,5,294472967,$38.00,2019-12-28T10:08:53Z,2019-12-28T10:08:53Z
40769012,https://www.airbnb.com/rooms/40769012,25qm stuccoed Room im Gründerzeitviertel,Private room,10,316048468,$28.00,2021-11-10T19:54:04Z,2021-11-10T19:54:04Z
40769909,https://www.airbnb.com/rooms/40769909,"2,5 Zimmer Wohnung im Goltzstraßenkiez.",Entire home/apt,720,316724542,$70.00,2019-12-23T07:12:05Z,2019-12-23T07:12:05Z
40770068,https://www.airbnb.com/rooms/40770068,Charming room in large bright flat,Private room,2,3941168,$32.00,2019-12-25T20:17:32Z,2019-12-25T20:17:32Z
40770239,https://www.airbnb.com/rooms/40770239,Amazing comfortable place in multi cultural area,Entire home/apt,60,26292577,$60.00,2021-10-30T00:24:37Z,2021-10-30T00:24:37Z
40770540,https://www.airbnb.com/rooms/40770540,Chic & Cosy apartment in popular Prenzlauerberg,Entire home/apt,5,57137320,$91.00,2019-12-19T23:20:42Z,2019-12-19T23:20:42Z
40770644,https://www.airbnb.com/rooms/40770644,Design-Penthouse  mit Südbalkon im Szene-Bezirk,Entire home/apt,2,170691547,$90.00,2019-12-25T04:04:56Z,2019-12-25T04:04:56Z
40770931,https://www.airbnb.com/rooms/40770931,Cosy Studio in Great Location,Entire home/apt,2,37948978,$50.00,2019-12-09T11:29:24Z,2019-12-09T11:29:24Z
40771467,https://www.airbnb.com/rooms/40771467,Stylish Spacious Apartment in Prenzlauer Berg,Entire home/apt,30,7156182,$80.00,2021-11-03T13:32:26Z,2021-11-03T13:32:26Z
40774990,https://www.airbnb.com/rooms/40774990,Perfect 2-Bedroom LOFT for a Couple or Family,Entire home/apt,5,8140250,$55.00,2019-12-27T14:52:03Z,2019-12-27T14:52:03Z
40778060,https://www.airbnb.com/rooms/40778060,MODERN APARTMENT IN BERLIN LICHTENBERG,Entire home/apt,2,316803972,$141.00,2021-11-17T01:22:42Z,2021-11-17T01:22:42Z
40779659,https://www.airbnb.com/rooms/40779659,Cozy bright 2-room apart. Britz-Neukölln w/balcony,Entire home/apt,3,52029487,$110.00,2019-12-25T20:30:15Z,2019-12-25T20:30:15Z
40780449,https://www.airbnb.com/rooms/40780449,Gemütliches großes Zimmer :),Shared room,3,245813534,$45.00,2019-12-27T06:23:24Z,2019-12-27T06:23:24Z
40791184,https://www.airbnb.com/rooms/40791184,"Urban Jungle Studio - cozy, clean & beautiful",Entire home/apt,3,317024709,$45.00,2020-03-07T20:08:31Z,2020-03-07T20:08:31Z
40791528,https://www.airbnb.com/rooms/40791528,Apartment in Mitte/ Moabit for 4 guests,Entire home/apt,3,13783177,$89.00,2019-12-20T12:19:12Z,2019-12-20T12:19:12Z
40792020,https://www.airbnb.com/rooms/40792020,Private room - Central location - Potsdamer Platz,Private room,2,39333541,$40.00,2019-12-30T14:54:46Z,2019-12-30T14:54:46Z
40792425,https://www.airbnb.com/rooms/40792425,Grüne Oase im pulsierenden Berlin - Einzelzimmer,Private room,1,98629301,$101.00,2021-10-26T15:26:57Z,2021-10-26T15:26:57Z
40795997,https://www.airbnb.com/rooms/40795997,Grüne Oase im pulsierenden Berlin - Dreibettzimmer,Private room,1,98629301,$141.00,2021-10-21T23:39:27Z,2021-10-21T23:39:27Z
40796167,https://www.airbnb.com/rooms/40796167,Grüne Oase im pulsierenden Berlin - Zweibettzimmer,Private room,1,98629301,$106.00,2021-11-01T22:29:04Z,2021-11-01T22:29:04Z
40804119,https://www.airbnb.com/rooms/40804119,großzügiges Schlafzimmer in Berlin Friedenau,Private room,1,6353600,$30.00,2021-11-14T17:31:21Z,2021-11-14T17:31:21Z
40812690,https://www.airbnb.com/rooms/40812690,"Bright, spacious apartment, beautiful park view.",Entire home/apt,6,603195,$80.00,2019-12-26T03:40:06Z,2019-12-26T03:40:06Z
40813934,https://www.airbnb.com/rooms/40813934,Lovely designed apartment,Entire home/apt,4,159023005,$120.00,2019-12-05T23:14:59Z,2019-12-05T23:14:59Z
40817761,https://www.airbnb.com/rooms/40817761,Apartment mitten im Zentrum von Berlin!,Entire home/apt,2,317426622,$71.00,2019-12-31T05:13:23Z,2019-12-31T05:13:23Z
40819056,https://www.airbnb.com/rooms/40819056,Clean and nice flat in Neukölln / myabachufer,Shared room,1,214951099,$50.00,2021-11-18T13:19:03Z,2021-11-18T13:19:03Z
40820407,https://www.airbnb.com/rooms/40820407,"Haus mit Garten, zentral und ruhig",Entire home/apt,4,156568725,$62.00,2019-12-21T06:11:43Z,2019-12-21T06:11:43Z
40821098,https://www.airbnb.com/rooms/40821098,Kuschelige Altbauwohnung im bunten Bergmannkiez,Entire home/apt,2,7104635,$65.00,2020-01-07T10:30:20Z,2020-01-07T10:30:20Z
40821882,https://www.airbnb.com/rooms/40821882,Sharming room in the heart of Kreuzberg,Private room,3,139849911,$45.00,2019-12-28T20:28:00Z,2019-12-28T20:28:00Z
40828369,https://www.airbnb.com/rooms/40828369,A real Berlin apartment in the heart of Kreuzberg,Entire home/apt,2,8461913,$80.00,2020-01-01T16:21:18Z,2020-01-01T16:21:18Z
40828486,https://www.airbnb.com/rooms/40828486,"Schönes, ruhiges Zimmer zentral gelegen",Private room,2,317594391,$48.00,2020-08-21T23:42:21Z,2020-08-21T23:42:21Z
40835611,https://www.airbnb.com/rooms/40835611,Beautiful room in Neukölln,Private room,3,34539366,$30.00,2021-11-02T16:15:19Z,2021-11-02T16:15:19Z
40836673,https://www.airbnb.com/rooms/40836673,Zimmer in Berlin Lichterfelde Nähe S Bahn,Private room,4,55519959,$50.00,2020-01-21T21:21:19Z,2020-01-21T21:21:19Z
40837597,https://www.airbnb.com/rooms/40837597,3-room apartment in Berlin Wedding,Entire home/apt,1,16228053,$75.00,2021-11-13T00:07:59Z,2021-11-13T00:07:59Z
40837739,https://www.airbnb.com/rooms/40837739,riesiges Privatzimmer zum Wohlfühlen,Private room,1,83813372,$40.00,2019-12-23T00:45:56Z,2019-12-23T00:45:56Z
40841035,https://www.airbnb.com/rooms/40841035,"Bright, quiet and clean private room in Tempelhof.",Private room,2,308888253,$34.00,2019-12-27T04:11:02Z,2019-12-27T04:11:02Z
40841385,https://www.airbnb.com/rooms/40841385,A beautiful flat is the heart of Berlin,Entire home/apt,3,238117376,$66.00,2021-10-28T11:47:59Z,2021-10-28T11:47:59Z
40842413,https://www.airbnb.com/rooms/40842413,"WG-Zimmer, nur Langzeitmiete am Regierungsviertel",Private room,180,11841571,$18.00,2021-10-26T04:45:14Z,2021-10-26T04:45:14Z
40851211,https://www.airbnb.com/rooms/40851211,2 room apartment,Entire home/apt,7,170150366,$35.00,2021-11-04T11:22:15Z,2021-11-04T11:22:15Z
40866990,https://www.airbnb.com/rooms/40866990,Nice 1-bed-room in shared flat F'hain,Private room,3,11227533,$25.00,2020-01-31T07:21:11Z,2020-01-31T07:21:11Z
40872997,https://www.airbnb.com/rooms/40872997,****City flat . Registration possible****,Entire home/apt,92,318230475,$30.00,2020-09-27T11:08:29Z,2020-09-27T11:08:29Z
40874607,https://www.airbnb.com/rooms/40874607,Cityflat1 directly in the Center for 1 Person,Entire home/apt,92,318257792,$35.00,2020-03-29T11:00:43Z,2020-03-29T11:00:43Z
40878399,https://www.airbnb.com/rooms/40878399,Praktische EG-1-Zimmer-Wohnung Berlin-Wedding,Entire home/apt,2,64941677,$100.00,2020-01-07T22:41:00Z,2020-01-07T22:41:00Z
40879416,https://www.airbnb.com/rooms/40879416,Cozy apartment in the vibrant center of  Berlin,Private room,2,80093638,$35.00,2019-12-04T03:45:11Z,2019-12-04T03:45:11Z
40879615,https://www.airbnb.com/rooms/40879615,Cosy room with a vintage flare in modern apartment,Private room,3,61965787,$40.00,2019-12-26T00:55:51Z,2019-12-26T00:55:51Z
40881486,https://www.airbnb.com/rooms/40881486,Own separate Apartment/TV/WLAN/Kreuzberg,Entire home/apt,2,318307991,$48.00,2019-12-29T04:21:09Z,2019-12-29T04:21:09Z
40884060,https://www.airbnb.com/rooms/40884060,Schöne gemütliche Wohnung im Bergmannkiez,Entire home/apt,1,318357557,$100.00,2019-12-24T22:46:34Z,2019-12-24T22:46:34Z
40885284,https://www.airbnb.com/rooms/40885284,Sweet and cozy apartment in the heart of Neukölln,Private room,30,318372127,$40.00,2019-12-28T13:20:04Z,2019-12-28T13:20:04Z
40885548,https://www.airbnb.com/rooms/40885548,Family Flat for Rental in Schöneweide!,Entire home/apt,5,20846210,$55.00,2021-08-17T12:33:57Z,2021-08-17T12:33:57Z
40885586,https://www.airbnb.com/rooms/40885586,Göthe Str 7a Berlin Souterrain 4 Personen ca 100qm,Entire home/apt,7,20608248,$60.00,2021-11-16T16:05:19Z,2021-11-16T16:05:19Z
40887330,https://www.airbnb.com/rooms/40887330,In the middle of Berlin,Entire home/apt,2,39697452,$174.00,2020-08-01T01:07:54Z,2020-08-01T01:07:54Z
40889720,https://www.airbnb.com/rooms/40889720,Beautiful & bright Rooftop apartment in Kreuzberg,Private room,1,318408321,$55.00,2019-12-05T11:39:14Z,2019-12-05T11:39:14Z
40892955,https://www.airbnb.com/rooms/40892955,Spacious room in a lively neighbourhood,Private room,3,318487906,$50.00,2020-01-28T18:32:41Z,2020-01-28T18:32:41Z
40896012,https://www.airbnb.com/rooms/40896012,"2 rooms, Berlin, 20min city center",Entire home/apt,2,318475522,$45.00,2021-11-03T12:02:12Z,2021-11-03T12:02:12Z
